[Fri Mar 09 13:27:47.108521 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.172755 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.172768 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.226309 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.226332 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.290176 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.290189 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.349204 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.349219 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.400861 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.400875 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.454685 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.454698 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.509692 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.509706 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
[Fri Mar 09 13:27:47.565205 2018] [:error] [pid 3137] [client 10.183.2.10:42340] PHP Notice:  Use of undefined constant fooip - assumed 'fooip' in /home/sam/https/chat/welcome.php on line 1
